Date,SPY,VIXCLS,T10Y2Y,T10Y3M,sret
2022-11-23,383.028687,20.350000,-0.750000,-0.690000,0.006282
2022-11-25,382.943024,20.500000,-0.740000,-0.730000,-0.000224
2022-11-28,376.832397,22.210000,-0.770000,-0.720000,-0.016086
2022-11-29,376.185120,21.890000,-0.730000,-0.630000,-0.001719
2022-11-30,388.035217,20.580000,-0.700000,-0.690000,0.031015
2022-12-01,387.749695,19.840000,-0.720000,-0.800000,-0.000736
2022-12-02,387.302338,19.060000,-0.770000,-0.830000,-0.001154
2022-12-05,380.335052,20.750000,-0.810000,-0.760000,-0.018153
2022-12-06,374.852600,22.170000,-0.830000,-0.860000,-0.014520
2022-12-07,374.214905,22.680000,-0.840000,-0.870000,-0.001703
2022-12-08,377.146454,22.290000,-0.830000,-0.800000,0.007803
2022-12-09,374.329071,22.830000,-0.760000,-0.740000,-0.007498
2022-12-12,379.725861,25.000000,-0.780000,-0.770000,0.014314
2022-12-13,382.600311,22.550000,-0.710000,-0.840000,0.007541
2022-12-14,380.154175,21.140000,-0.740000,-0.840000,-0.006414
2022-12-15,370.855011,22.830000,-0.790000,-0.900000,-0.024766
2022-12-16,366.476654,22.620000,-0.690000,-0.830000,-0.011876
2022-12-19,363.368988,22.420000,-0.680000,-0.800000,-0.008516
2022-12-20,363.866180,21.480000,-0.560000,-0.660000,0.001367
2022-12-21,369.306915,20.070000,-0.530000,-0.650000,0.014842
2022-12-22,364.038361,21.970000,-0.570000,-0.680000,-0.014369
2022-12-23,366.132324,20.870000,-0.560000,-0.590000,0.005736
2022-12-27,364.688599,21.650000,-0.480000,-0.620000,-0.003951
2022-12-28,360.156281,22.140000,-0.430000,-0.580000,-0.012506
2022-12-29,366.639160,21.440000,-0.510000,-0.620000,0.017840
2022-12-30,365.673401,21.670000,-0.530000,-0.540000,-0.002638
2023-01-03,364.133942,22.900000,-0.610000,-0.740000,-0.004219
2023-01-04,366.945129,22.010000,-0.670000,-0.860000,0.007691
2023-01-05,362.757111,22.460000,-0.740000,-0.950000,-0.011479
2023-01-06,371.075806,21.130000,-0.690000,-1.120000,0.022673
2023-01-09,370.865479,21.970000,-0.660000,-1.170000,-0.000567
2023-01-10,373.466217,20.580000,-0.630000,-1.120000,0.006988
2023-01-11,378.189819,21.090000,-0.660000,-1.180000,0.012569
2023-01-12,379.566772,18.830000,-0.690000,-1.230000,0.003634
2023-01-13,381.039276,18.350000,-0.730000,-1.180000,0.003872
2023-01-17,380.341309,19.360000,-0.650000,-1.180000,-0.001833
2023-01-18,374.336395,20.340000,-0.690000,-1.320000,-0.015914
2023-01-19,371.611298,20.520000,-0.700000,-1.320000,-0.007306
2023-01-20,378.534058,19.850000,-0.660000,-1.240000,0.018458
2023-01-23,383.075928,19.810000,-0.690000,-1.210000,0.011927
2023-01-24,382.664825,19.200000,-0.660000,-1.260000,-0.001074
2023-01-25,382.808258,19.080000,-0.650000,-1.260000,0.000375
2023-01-26,387.015442,18.730000,-0.680000,-1.220000,0.010930
2023-01-27,387.904694,18.510000,-0.670000,-1.210000,0.002295
2023-01-30,383.037720,19.940000,-0.700000,-1.170000,-0.012626
2023-01-31,388.669617,19.400000,-0.690000,-1.180000,0.014596
2023-02-01,392.800293,17.870000,-0.700000,-1.270000,0.010572
2023-02-02,398.518341,18.730000,-0.690000,-1.260000,0.014452
2023-02-03,394.282471,18.330000,-0.770000,-1.170000,-0.010686
2023-02-06,391.872864,19.430000,-0.810000,-1.080000,-0.006130
2023-02-07,396.997955,18.660000,-0.800000,-1.040000,0.012994
2023-02-08,392.656952,19.630000,-0.820000,-1.090000,-0.010995
2023-02-09,389.252930,20.710000,-0.810000,-1.100000,-0.008707
2023-02-10,390.161346,20.530000,-0.760000,-1.050000,0.002331
2023-02-13,394.741455,20.340000,-0.800000,-1.090000,0.011671
2023-02-14,394.559692,18.910000,-0.830000,-1.030000,-0.000461
2023-02-15,395.840973,18.230000,-0.810000,-0.980000,0.003242
2023-02-16,390.390747,20.170000,-0.760000,-0.980000,-0.013864
2023-02-17,389.415436,20.020000,-0.780000,-1.020000,-0.002501
2023-02-21,381.603455,22.870000,-0.720000,-0.910000,-0.020265
2023-02-22,381.077576,22.290000,-0.730000,-0.910000,-0.001379
2023-02-23,383.104614,21.140000,-0.780000,-0.960000,0.005305
2023-02-24,379.012177,21.670000,-0.830000,-0.910000,-0.010740
2023-02-27,380.303070,20.950000,-0.860000,-0.970000,0.003400
2023-02-28,378.897461,20.700000,-0.890000,-0.960000,-0.003703
2023-03-01,377.444092,20.580000,-0.880000,-0.890000,-0.003843
2023-03-02,380.379578,19.590000,-0.810000,-0.830000,0.007747
2023-03-03,386.479950,18.490000,-0.890000,-0.940000,0.015910
2023-03-06,386.747711,18.610000,-0.910000,-0.950000,0.000693
2023-03-07,380.819336,19.590000,-1.030000,-1.070000,-0.015447
2023-03-08,381.440857,19.110000,-1.070000,-1.080000,0.001631
2023-03-09,374.403412,22.610000,-0.970000,-1.120000,-0.018622
2023-03-10,369.000946,24.800000,-0.900000,-1.310000,-0.014535
2023-03-13,368.475006,26.520000,-0.480000,-1.320000,-0.001426
2023-03-14,374.565948,23.730000,-0.560000,-1.240000,0.016395
2023-03-15,372.223236,26.140000,-0.420000,-1.240000,-0.006274
2023-03-16,378.753998,22.990000,-0.580000,-1.180000,0.017393
2023-03-17,374.325378,25.510000,-0.420000,-1.130000,-0.011761
2023-03-20,377.924683,24.150000,-0.450000,-1.340000,0.009570
2023-03-21,382.887115,21.380000,-0.580000,-1.190000,0.013045
2023-03-22,376.360199,22.260000,-0.480000,-1.310000,-0.017194
2023-03-23,377.377625,22.610000,-0.380000,-1.350000,0.002700
2023-03-24,379.854004,21.740000,-0.380000,-1.360000,0.006541
2023-03-27,380.564240,20.600000,-0.410000,-1.380000,0.001868
2023-03-28,379.710022,19.970000,-0.470000,-1.250000,-0.002247
2023-03-29,385.229095,19.120000,-0.510000,-1.230000,0.014430
2023-03-30,387.484650,19.020000,-0.550000,-1.420000,0.005838
2023-03-31,392.946106,18.700000,-0.580000,-1.370000,0.013996
2023-04-03,394.443451,18.550000,-0.540000,-1.470000,0.003803
2023-04-04,392.255035,19.000000,-0.490000,-1.530000,-0.005564
2023-04-05,391.227997,19.080000,-0.490000,-1.560000,-0.002622
2023-04-06,392.754150,18.400000,-0.520000,-1.610000,0.003893
2023-04-10,393.157288,18.970000,-0.590000,-1.670000,0.001026
2023-04-11,393.262848,19.100000,-0.600000,-1.610000,0.000268
2023-04-12,391.659973,19.090000,-0.540000,-1.610000,-0.004084
2023-04-13,396.862244,17.800000,-0.510000,-1.650000,0.013195
2023-04-14,395.892792,17.070000,-0.560000,-1.620000,-0.002446
2023-04-17,397.313354,16.950000,-0.580000,-1.610000,0.003582
2023-04-18,397.572479,16.830000,-0.610000,-1.620000,0.000652
2023-04-19,397.505280,16.460000,-0.640000,-1.560000,-0.000169
2023-04-20,395.336121,17.170000,-0.600000,-1.580000,-0.005472
2023-04-21,395.643250,16.770000,-0.600000,-1.570000,0.000777
2023-04-24,396.055969,16.890000,-0.600000,-1.680000,0.001043
2023-04-25,389.769073,18.760000,-0.460000,-1.720000,-0.016001
2023-04-26,388.118103,18.840000,-0.470000,-1.730000,-0.004245
2023-04-27,395.844879,17.030000,-0.540000,-1.650000,0.019713
2023-04-28,399.223419,15.780000,-0.600000,-1.660000,0.008499
2023-05-01,398.820221,16.080000,-0.550000,-1.680000,-0.001010
2023-05-02,394.337891,17.780000,-0.530000,-1.800000,-0.011303
2023-05-03,391.631104,18.340000,-0.510000,-1.880000,-0.006888
2023-05-04,388.857178,20.090000,-0.380000,-1.890000,-0.007108
2023-05-05,396.055969,17.190000,-0.480000,-1.820000,0.018343
2023-05-08,396.161560,16.980000,-0.480000,-1.790000,0.000267
2023-05-09,394.424225,17.710000,-0.480000,-1.760000,-0.004395
2023-05-10,396.267120,16.940000,-0.470000,-1.810000,0.004661
2023-05-11,395.576019,16.930000,-0.500000,-1.810000,-0.001746
2023-05-12,395.057739,17.030000,-0.520000,-1.790000,-0.001311
2023-05-15,396.420715,17.120000,-0.490000,-1.710000,0.003444
2023-05-16,393.771606,17.990000,-0.520000,-1.690000,-0.006705
2023-05-17,398.551544,16.870000,-0.550000,-1.690000,0.012066
2023-05-18,402.390869,16.050000,-0.590000,-1.660000,0.009587
2023-05-19,401.805389,16.810000,-0.580000,-1.590000,-0.001456
2023-05-22,401.968567,17.210000,-0.570000,-1.680000,0.000406
2023-05-23,397.457306,18.530000,-0.560000,-1.640000,-0.011286
2023-05-24,394.577820,20.030000,-0.580000,-1.640000,-0.007271
2023-05-25,397.994843,19.140000,-0.670000,-1.550000,0.008623
2023-05-26,403.149139,17.950000,-0.740000,-1.540000,0.012868
2023-05-30,403.302673,17.460000,-0.770000,-1.860000,0.000381
2023-05-31,401.066315,17.940000,-0.760000,-1.880000,-0.005561
2023-06-01,404.876892,15.650000,-0.720000,-1.890000,0.009456
2023-06-02,410.731873,14.600000,-0.810000,-1.810000,0.014358
2023-06-05,409.944733,14.730000,-0.770000,-1.770000,-0.001918
2023-06-06,410.837402,13.960000,-0.810000,-1.740000,0.002175
2023-06-07,409.416870,13.940000,-0.770000,-1.630000,-0.003464
2023-06-08,411.893219,13.650000,-0.790000,-1.650000,0.006030
2023-06-09,412.632324,13.830000,-0.840000,-1.620000,0.001793
2023-06-12,416.375641,15.010000,-0.820000,-1.670000,0.009031
2023-06-13,419.120758,14.610000,-0.830000,-1.520000,0.006571
2023-06-14,419.619843,13.880000,-0.910000,-1.530000,0.001190
2023-06-15,424.822174,14.500000,-0.900000,-1.610000,0.012322
2023-06-16,423.375214,13.540000,-0.930000,-1.570000,-0.003412
2023-06-20,421.178558,13.880000,-0.940000,-1.650000,-0.005202
2023-06-21,419.020569,13.200000,-0.960000,-1.680000,-0.005137
2023-06-22,420.533112,12.910000,-0.970000,-1.600000,0.003603
2023-06-23,417.353882,13.440000,-0.970000,-1.670000,-0.007589
2023-06-26,415.648712,14.250000,-0.930000,-1.780000,-0.004094
2023-06-27,420.205566,13.740000,-0.970000,-1.670000,0.010904
2023-06-28,420.417542,13.430000,-1.000000,-1.730000,0.000504
2023-06-29,422.074524,13.540000,-1.020000,-1.610000,0.003934
2023-06-30,427.055328,13.590000,-1.060000,-1.620000,0.011732
2023-07-03,427.546692,13.570000,-1.080000,-1.580000,0.001150
2023-07-05,426.910828,14.180000,-0.990000,-1.490000,-0.001488
2023-07-06,423.567841,15.440000,-0.940000,-1.410000,-0.007861
2023-07-07,422.498444,14.830000,-0.880000,-1.400000,-0.002528
2023-07-10,423.567841,15.070000,-0.840000,-1.470000,0.002528
2023-07-11,426.265381,14.840000,-0.890000,-1.500000,0.006348
2023-07-12,429.695038,13.540000,-0.860000,-1.610000,0.008014
2023-07-13,433.105438,13.610000,-0.830000,-1.710000,0.007905
2023-07-14,432.835754,13.340000,-0.910000,-1.660000,-0.000623
2023-07-17,434.338654,13.480000,-0.930000,-1.680000,0.003466
2023-07-18,437.566040,13.300000,-0.940000,-1.690000,0.007403
2023-07-19,438.539001,13.760000,-0.990000,-1.740000,0.002221
2023-07-20,435.629547,13.990000,-0.950000,-1.640000,-0.006657
2023-07-21,435.629547,13.600000,-0.980000,-1.660000,0.000000
2023-07-24,437.575684,13.910000,-0.950000,-1.650000,0.004457
2023-07-25,438.770264,13.860000,-0.940000,-1.600000,0.002726
2023-07-26,438.837708,13.190000,-0.960000,-1.650000,0.000154
2023-07-27,435.928253,14.410000,-0.900000,-1.500000,-0.006652
2023-07-28,440.196075,13.330000,-0.910000,-1.560000,0.009743
2023-07-31,441.034241,13.630000,-0.910000,-1.580000,0.001902
2023-08-01,439.772186,13.930000,-0.870000,-1.490000,-0.002866
2023-08-02,433.654633,16.090000,-0.800000,-1.450000,-0.014008
2023-08-03,432.411835,15.920000,-0.700000,-1.340000,-0.002870
2023-08-04,430.456116,17.100000,-0.730000,-1.490000,-0.004533
2023-08-07,434.213348,15.770000,-0.670000,-1.470000,0.008691
2023-08-08,432.325165,15.990000,-0.720000,-1.550000,-0.004358
2023-08-09,429.434937,15.960000,-0.790000,-1.550000,-0.006708
2023-08-10,429.589081,15.850000,-0.730000,-1.450000,0.000359
2023-08-11,429.338623,14.840000,-0.730000,-1.380000,-0.000583
2023-08-14,431.708496,14.820000,-0.770000,-1.370000,0.005505
2023-08-15,426.679657,16.460000,-0.710000,-1.350000,-0.011717
2023-08-16,423.548584,16.780000,-0.690000,-1.280000,-0.007365
2023-08-17,420.321167,17.890000,-0.640000,-1.260000,-0.007649
2023-08-18,420.523468,17.300000,-0.660000,-1.290000,0.000481
2023-08-21,423.259491,17.130000,-0.630000,-1.230000,0.006485
2023-08-22,422.113159,16.970000,-0.680000,-1.230000,-0.002712
2023-08-23,426.814514,15.980000,-0.760000,-1.380000,0.011076
2023-08-24,420.899231,17.200000,-0.750000,-1.350000,-0.013956
2023-08-25,423.866455,15.680000,-0.780000,-1.360000,0.007025
2023-08-28,426.554352,15.080000,-0.780000,-1.380000,0.006321
2023-08-29,432.720154,14.450000,-0.750000,-1.440000,0.014351
2023-08-30,434.502441,13.880000,-0.780000,-1.440000,0.004110
2023-08-31,433.866577,13.570000,-0.760000,-1.470000,-0.001465
2023-09-01,434.675812,13.090000,-0.690000,-1.350000,0.001863
2023-09-05,432.797180,14.010000,-0.670000,-1.280000,-0.004331
2023-09-06,429.887695,14.450000,-0.710000,-1.250000,-0.006745
2023-09-07,428.567841,14.400000,-0.670000,-1.260000,-0.003075
2023-09-08,429.213318,13.840000,-0.720000,-1.290000,0.001505
2023-09-11,432.036102,13.800000,-0.680000,-1.260000,0.006555
2023-09-12,429.666138,14.230000,-0.710000,-1.290000,-0.005501
2023-09-13,430.167084,13.480000,-0.710000,-1.300000,0.001165
2023-09-14,433.876190,12.820000,-0.710000,-1.260000,0.008586
2023-09-15,428.648712,13.790000,-0.690000,-1.230000,-0.012121
2023-09-18,428.900055,14.000000,-0.730000,-1.230000,0.000586
2023-09-19,428.010620,14.110000,-0.710000,-1.170000,-0.002076
2023-09-20,424.075745,15.140000,-0.770000,-1.210000,-0.009236
2023-09-21,417.066498,17.540000,-0.630000,-1.080000,-0.016666
2023-09-22,416.128693,17.200000,-0.660000,-1.120000,-0.002251
2023-09-25,417.878601,16.900000,-0.540000,-1.030000,0.004196
2023-09-26,411.739441,18.940000,-0.480000,-1.020000,-0.014800
2023-09-27,411.903809,18.220000,-0.490000,-0.970000,0.000399
2023-09-28,414.291779,17.340000,-0.450000,-0.970000,0.005781
2023-09-29,413.286285,17.520000,-0.440000,-0.960000,-0.002430
2023-10-02,413.121948,17.610000,-0.430000,-0.930000,-0.000398
2023-10-03,407.591888,19.780000,-0.340000,-0.810000,-0.013476
2023-10-04,410.559937,18.580000,-0.320000,-0.880000,0.007256
2023-10-05,410.405243,18.490000,-0.310000,-0.890000,-0.000377
2023-10-06,415.277893,17.450000,-0.300000,-0.850000,0.011803
2023-10-09,417.936615,17.700000,-0.300000,-0.850000,0.006382
2023-10-10,420.111908,17.030000,-0.300000,-0.950000,0.005191
2023-10-11,421.832855,16.090000,-0.410000,-1.030000,0.004088
2023-10-12,419.261108,16.690000,-0.360000,-0.930000,-0.006115
2023-10-13,417.172852,19.320000,-0.410000,-0.990000,-0.004993
2023-10-16,421.562103,17.210000,-0.380000,-0.900000,0.010466
2023-10-17,421.542755,17.880000,-0.360000,-0.790000,-0.000046
2023-10-18,415.925629,19.220000,-0.280000,-0.700000,-0.013415
2023-10-19,412.271149,21.400000,-0.160000,-0.620000,-0.008825
2023-10-20,407.205170,21.710000,-0.140000,-0.650000,-0.012364
2023-10-23,406.499390,20.370000,-0.190000,-0.720000,-0.001735
2023-10-24,409.564148,18.970000,-0.190000,-0.750000,0.007511
2023-10-25,403.686005,20.190000,-0.130000,-0.640000,-0.014456
2023-10-26,398.852020,20.680000,-0.160000,-0.730000,-0.012047
2023-10-27,397.044098,21.270000,-0.150000,-0.750000,-0.004543
2023-10-30,401.791138,19.750000,-0.150000,-0.720000,0.011885
2023-10-31,404.314423,18.140000,-0.190000,-0.710000,0.006260
2023-11-01,408.626373,16.870000,-0.180000,-0.800000,0.010608
2023-11-02,416.457458,15.660000,-0.310000,-0.870000,0.018983
2023-11-03,420.256958,14.910000,-0.260000,-0.960000,0.009082
2023-11-06,421.223694,14.890000,-0.260000,-0.890000,0.002298
2023-11-07,422.422516,14.810000,-0.330000,-0.970000,0.002842
2023-11-08,422.731964,14.450000,-0.440000,-1.050000,0.000732
2023-11-09,419.435150,15.290000,-0.410000,-0.920000,-0.007829
2023-11-10,425.980408,14.170000,-0.430000,-0.920000,0.015484
2023-11-13,425.574280,14.760000,-0.390000,-0.920000,-0.000954
2023-11-14,433.830750,14.160000,-0.360000,-1.080000,0.019215
2023-11-15,434.749237,14.180000,-0.370000,-1.000000,0.002115
2023-11-16,435.280914,14.320000,-0.380000,-1.060000,0.001222
2023-11-17,435.822357,13.800000,-0.440000,-1.060000,0.001243
2023-11-20,439.177155,13.410000,-0.470000,-1.120000,0.007668
2023-11-21,438.220001,13.350000,-0.450000,-1.120000,-0.002182
2023-11-22,439.911865,12.850000,-0.470000,-1.120000,0.003853
2023-11-24,440.182617,12.460000,-0.450000,-1.070000,0.000615
2023-11-27,439.389923,12.690000,-0.450000,-1.100000,-0.001802
2023-11-28,439.824921,12.690000,-0.390000,-1.130000,0.000990
2023-11-29,439.515472,12.980000,-0.370000,-1.180000,-0.000704
2023-11-30,441.246063,12.920000,-0.360000,-1.080000,0.003930
2023-12-01,443.856415,12.630000,-0.340000,-1.210000,0.005898
2023-12-04,441.526428,13.080000,-0.360000,-1.180000,-0.005263
2023-12-05,441.439453,12.850000,-0.390000,-1.270000,-0.000197
2023-12-06,439.660553,12.970000,-0.480000,-1.330000,-0.004038
2023-12-07,443.015289,13.060000,-0.440000,-1.300000,0.007601
2023-12-08,444.919922,12.350000,-0.480000,-1.210000,0.004290
2023-12-11,446.650452,12.630000,-0.480000,-1.240000,0.003882
2023-12-12,448.690369,12.070000,-0.530000,-1.260000,0.004557
2023-12-13,454.877930,12.190000,-0.420000,-1.400000,0.013696
2023-12-14,456.337830,12.480000,-0.450000,-1.510000,0.003204
2023-12-15,455.586395,12.280000,-0.530000,-1.530000,-0.001648
2023-12-18,458.149109,12.560000,-0.480000,-1.510000,0.005609
2023-12-19,460.935120,12.530000,-0.480000,-1.500000,0.006063
2023-12-20,454.547760,13.670000,-0.480000,-1.580000,-0.013954
2023-12-21,458.857788,13.650000,-0.440000,-1.530000,0.009437
2023-12-22,459.779907,13.030000,-0.410000,-1.540000,0.002008
2023-12-26,461.721344,12.990000,-0.370000,-1.560000,0.004214
2023-12-27,462.556183,12.430000,-0.410000,-1.650000,0.001806
2023-12-28,462.730927,12.470000,-0.420000,-1.610000,0.000378
2023-12-29,461.391327,12.450000,-0.350000,-1.520000,-0.002899
2024-01-02,458.809204,13.200000,-0.380000,-1.510000,-0.005612
2024-01-03,455.062256,14.040000,-0.420000,-1.570000,-0.008200
2024-01-04,453.596497,14.130000,-0.390000,-1.490000,-0.003226
2024-01-05,454.217743,13.350000,-0.350000,-1.420000,0.001369
2024-01-08,460.702148,13.080000,-0.350000,-1.480000,0.014175
2024-01-09,460.003174,12.760000,-0.340000,-1.450000,-0.001518
2024-01-10,462.604675,12.690000,-0.330000,-1.420000,0.005639
2024-01-11,462.400909,12.440000,-0.280000,-1.480000,-0.000441
2024-01-12,462.721191,12.700000,-0.180000,-1.490000,0.000692
2024-01-16,461.022430,13.840000,-0.150000,-1.380000,-0.003678
2024-01-17,458.459778,14.790000,-0.240000,-1.370000,-0.005574
2024-01-18,462.536774,14.130000,-0.200000,-1.310000,0.008854
2024-01-19,468.302826,13.300000,-0.240000,-1.300000,0.012389
2024-01-22,469.292908,13.190000,-0.260000,-1.350000,0.002112
2024-01-23,470.661682,12.550000,-0.170000,-1.310000,0.002912
2024-01-24,471.176178,13.140000,-0.160000,-1.260000,0.001093
2024-01-25,473.738861,13.450000,-0.140000,-1.300000,0.005424
2024-01-26,473.136993,13.260000,-0.190000,-1.290000,-0.001271
2024-01-29,476.883911,13.600000,-0.210000,-1.340000,0.007888
2024-01-30,476.515106,13.310000,-0.300000,-1.360000,-0.000774
2024-01-31,468.739655,14.350000,-0.280000,-1.430000,-0.016452
2024-02-01,474.874603,13.880000,-0.330000,-1.550000,0.013003
2024-02-02,479.873779,13.850000,-0.330000,-1.400000,0.010472
2024-02-05,478.126434,13.670000,-0.290000,-1.250000,-0.003648
2024-02-06,479.514618,13.060000,-0.300000,-1.350000,0.002899
2024-02-07,483.513977,12.830000,-0.320000,-1.340000,0.008306
2024-02-08,483.727539,12.790000,-0.310000,-1.290000,0.000442
2024-02-09,486.523132,12.930000,-0.310000,-1.270000,0.005763
2024-02-12,486.309601,13.930000,-0.290000,-1.260000,-0.000439
2024-02-13,479.611664,15.850000,-0.330000,-1.140000,-0.013869
2024-02-14,483.970154,14.380000,-0.290000,-1.160000,0.009046
2024-02-15,487.309448,14.010000,-0.320000,-1.190000,0.006876
2024-02-16,484.882690,14.240000,-0.340000,-1.140000,-0.004992
2024-02-20,482.213196,15.420000,-0.320000,-1.170000,-0.005521
2024-02-21,482.649994,15.340000,-0.320000,-1.120000,0.000905
2024-02-22,492.638641,14.540000,-0.360000,-1.120000,0.020484
2024-02-23,492.978455,13.750000,-0.410000,-1.200000,0.000690
2024-02-26,491.172913,13.740000,-0.410000,-1.190000,-0.003669
2024-02-27,492.085358,13.430000,-0.390000,-1.140000,0.001856
2024-02-28,491.435028,13.840000,-0.370000,-1.180000,-0.001322
2024-02-29,493.201721,13.400000,-0.390000,-1.200000,0.003589
2024-03-01,497.832001,13.110000,-0.350000,-1.230000,0.009344
2024-03-04,497.298126,13.490000,-0.390000,-1.260000,-0.001073
2024-03-05,492.328064,14.460000,-0.410000,-1.340000,-0.010044
2024-03-06,494.822784,14.500000,-0.440000,-1.360000,0.005054
2024-03-07,499.734589,14.440000,-0.410000,-1.380000,0.009877
2024-03-08,496.735138,14.740000,-0.390000,-1.370000,-0.006020
2024-03-11,496.308044,15.220000,-0.410000,-1.380000,-0.000860
2024-03-12,501.646973,13.840000,-0.420000,-1.320000,0.010700
2024-03-13,500.860596,13.750000,-0.420000,-1.290000,-0.001569
2024-03-14,499.870514,14.400000,-0.390000,-1.190000,-0.001979
2024-03-15,496.438171,14.410000,-0.410000,-1.170000,-0.006890
2024-03-18,499.388519,14.330000,-0.390000,-1.140000,0.005925
2024-03-19,502.163635,13.820000,-0.380000,-1.180000,0.005542
2024-03-20,506.808380,13.040000,-0.320000,-1.200000,0.009207
2024-03-21,508.483246,12.920000,-0.350000,-1.210000,0.003299
2024-03-22,507.519257,13.060000,-0.370000,-1.240000,-0.001898
2024-03-25,506.117004,13.190000,-0.290000,-1.210000,-0.002767
2024-03-26,505.182251,13.240000,-0.320000,-1.220000,-0.001849
2024-03-27,509.427673,12.780000,-0.340000,-1.250000,0.008369
2024-03-28,509.330353,13.010000,-0.390000,-1.260000,-0.000191
2024-04-01,508.444244,13.650000,-0.390000,-1.110000,-0.001741
2024-04-02,505.211548,14.610000,-0.340000,-1.060000,-0.006378
2024-04-03,505.766418,14.330000,-0.320000,-1.060000,0.001098
2024-04-04,499.593018,16.350000,-0.340000,-1.100000,-0.012281
2024-04-05,504.812256,16.030000,-0.340000,-1.040000,0.010393
2024-04-08,505.094635,15.190000,-0.360000,-1.010000,0.000559
2024-04-09,505.678894,14.980000,-0.380000,-1.070000,0.001156
2024-04-10,500.615448,15.800000,-0.420000,-0.900000,-0.010064
2024-04-11,504.393494,14.910000,-0.370000,-0.890000,0.007518
2024-04-12,497.431335,17.310000,-0.380000,-0.950000,-0.013899
2024-04-15,491.199463,19.230000,-0.300000,-0.820000,-0.012607
2024-04-16,490.303650,18.400000,-0.300000,-0.780000,-0.001825
2024-04-17,487.401886,18.210000,-0.340000,-0.860000,-0.005936
2024-04-18,486.398956,18.000000,-0.340000,-0.820000,-0.002060
2024-04-19,482.153442,18.710000,-0.350000,-0.830000,-0.008767
2024-04-22,486.593719,16.940000,-0.350000,-0.800000,0.009167
2024-04-23,492.367920,15.690000,-0.250000,-0.840000,0.011797
2024-04-24,492.134186,15.970000,-0.240000,-0.810000,-0.000475
2024-04-25,490.264648,15.370000,-0.260000,-0.770000,-0.003806
2024-04-26,494.909393,15.030000,-0.290000,-0.790000,0.009429
2024-04-29,496.662109,14.670000,-0.340000,-0.820000,0.003535
2024-04-30,488.794342,15.650000,-0.350000,-0.770000,-0.015968
2024-05-01,487.207153,15.390000,-0.330000,-0.830000,-0.003252
2024-05-02,491.764221,14.680000,-0.290000,-0.880000,0.009310
2024-05-03,497.859802,13.490000,-0.310000,-0.950000,0.012319
2024-05-06,503.001099,13.490000,-0.330000,-0.960000,0.010274
2024-05-07,503.556213,13.230000,-0.350000,-0.980000,0.001103
2024-05-08,503.604767,13.000000,-0.360000,-0.970000,0.000096
2024-05-09,506.506531,12.690000,-0.350000,-1.010000,0.005745
2024-05-10,507.158997,12.550000,-0.370000,-0.970000,0.001287
2024-05-13,507.227020,13.600000,-0.370000,-0.970000,0.000134
2024-05-14,509.554291,13.420000,-0.360000,-0.990000,0.004578
2024-05-15,515.864075,12.450000,-0.370000,-1.090000,0.012307
2024-05-16,514.802734,12.420000,-0.400000,-1.070000,-0.002060
2024-05-17,515.542725,11.990000,-0.410000,-1.040000,0.001436
2024-05-20,516.136780,12.150000,-0.380000,-1.010000,0.001152
2024-05-21,517.402466,11.860000,-0.410000,-1.040000,0.002449
2024-05-22,515.912842,12.290000,-0.430000,-1.020000,-0.002883
2024-05-23,512.144531,12.770000,-0.440000,-0.990000,-0.007331
2024-05-24,515.533081,11.930000,-0.470000,-1.000000,0.006595
2024-05-28,515.893372,12.920000,-0.400000,-0.920000,0.000699
2024-05-29,512.280762,14.280000,-0.350000,-0.850000,-0.007027
2024-05-30,508.882416,14.470000,-0.370000,-0.910000,-0.006656
2024-05-31,513.517334,12.920000,-0.380000,-0.950000,0.009067
2024-06-03,513.936096,13.110000,-0.410000,-1.110000,0.000815
2024-06-04,514.510620,13.160000,-0.440000,-1.190000,0.001117
2024-06-05,520.625610,12.630000,-0.430000,-1.220000,0.011815
2024-06-06,520.615906,12.580000,-0.440000,-1.230000,-0.000019
2024-06-07,519.983093,12.220000,-0.440000,-1.090000,-0.001216
2024-06-10,521.589722,12.740000,-0.400000,-1.050000,0.003085
2024-06-11,522.845703,12.850000,-0.420000,-1.130000,0.002405
2024-06-12,527.139954,12.040000,-0.440000,-1.200000,0.008180
2024-06-13,528.201233,11.940000,-0.440000,-1.270000,0.002011
2024-06-14,528.522705,12.660000,-0.470000,-1.310000,0.000608
2024-06-17,532.729126,12.750000,-0.470000,-1.240000,0.007927
2024-06-18,534.082642,12.300000,-0.470000,-1.280000,0.002537
2024-06-20,532.631775,13.280000,-0.450000,-1.250000,-0.002720
2024-06-21,531.917664,13.200000,-0.450000,-1.240000,-0.001342
2024-06-24,530.188660,13.330000,-0.460000,-1.250000,-0.003256
2024-06-25,532.230347,12.840000,-0.420000,-1.260000,0.003843
2024-06-26,532.894531,12.550000,-0.390000,-1.180000,0.001247
2024-06-27,533.734680,12.240000,-0.410000,-1.200000,0.001575
2024-06-28,531.634338,12.440000,-0.350000,-1.120000,-0.003943
2024-07-01,532.728516,12.220000,-0.290000,-0.990000,0.002056
2024-07-02,536.313660,12.030000,-0.310000,-1.040000,0.006707
2024-07-03,538.707031,12.090000,-0.350000,-1.110000,0.004453
2024-07-05,541.813477,12.480000,-0.320000,-1.180000,0.005750
2024-07-08,542.438599,12.370000,-0.340000,-1.180000,0.001153
